Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"GSK
3.9","Pfizer, AstraZeneca, Merck",1830,"Brentford, United Kingdom",Biotech & Pharmaceuticals,"Site Name: India - Karnataka - Bangalore
Posted Date: Jul 23 2020

Minimum Experience:

At least 6 years of experience working on data-driven and data-informed application development, preferably covering structured / ERP data

At least 1 year of hands-on development experience in cloud technologies (Azure, AWS, Google Cloud)

Job Purpose:
Recognised as the go-to data engineering SME, to work collaboratively and adapt to constantly meet the needs of their customers and deliver value to GSK
Identifies appropriate cloud service offerings based on use cases
Configures and uses cloud components (e.g. on Azure), including data storage, transformation/modelling, database/warehousing and reporting tools
Builds flexible and streamlined data environments and automated pipelines for data provisioning from multiple source systems including SAP
Develop sustainable data-driven and analytic solutions as part of an agile team, collaborate with a diverse group of individuals with a common goal
Creates reusable enterprise data sets
Fulfils day-to-day data needs of data scientists and other data users across the organisation
Ensure compliance with GSK Procedures and Policies and assist with audit and validation requirements
To ensure the groups compliance with GSK policies and procedures and that all aspects of the groups conduct are aligned with GSKs integrity principles
Provide reliable and effective support to the Director of Operations where necessary to deal with escalations from the Operational support team for A&BI solutions
Exhibits mastery over multiple domains - model and build of ETL, near real-time, data streaming solutions
Has an intrinsic knowledge of standards and coding languages
Provides technical guidance to team members
Able to work with frameworks of a significant complexity
Key Responsibilities:
Translate business requirements into conceptual, logical, and physical data models
Build sustainable data driven solutions with new data technologies to meet the needs of our organisation and business customers
Help to streamline an appropriate quality data supply chain for analytics that goes from experimentation into production.
Look to leverage reusable code modules to solve problems across the team and organisation
Look to leverage and establish data standards across the team and organisation
Understand complex multi-tier, multi-platform, data distribution systems
Help data scientists to prepare data and assist with initial data exploration steps
Catalogue existing data sources
Enable access to resident and external data sources
To work closely with BI & Analytic Product Experts, Visualisation Engineers, Data Scientists to develop, test and enhance database architectures; to recommend and implement ways to improve data reliability, efficiency, and quality.
Demonstrate communication and influencing skills with key internal experts/stakeholders and strategic partners.
Relevant Skills or Licenses:
Hands-on development experience on Microsoft Azure cloud services ie. Databricks, Data Factory.
The ability to build reusable data pipelines using big data technologies (Spark, Databricks, or similar)
Detailed knowledge of development as part of a Continuous Integration / Continuous Deployment (CI/CD) pipeline (e.g. using Jenkins)
Expertise with developing data solutions, programming languages (e.g. Python, Perl, Javascript, Shell) or Relational Database Systems (e.g. SQL, ETL)
Familiarity with data science tools and concepts (e.g. data lifecycles, data cleaning)
Expertise coding in data management, data warehousing
Some expertise with Data Modelling preferred
Familiarity with BI reporting solutions (e.g. PowerBI)
Some expertise with agile ways of working preferred
Our goal is to be one of the worlds most innovative, best performing and trusted healthcare companies. We believe that we all bring something unique to GSK and when we combine our knowledge, experiences and styles together, the impact is incredible. Come join our adventure at GSK where you will be inspired to do your best work for our patients and consumers. A place where you can be you, feel good and keep growing.

Important notice to Employment businesses/ Agencies

GSK does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site. All employment businesses/agencies are required to contact GSK's commercial and general procurement/human resources department to obtain prior written authorization before referring any candidates to GSK. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or written) between the employment business/ agency and GSK. In the absence of such written authorization being obtained any actions undertaken by the employment business/agency shall be deemed to have been performed without the consent or contractual agreement of GSK. GSK shall therefore not be liable for any fees arising from such actions or any fees arising from any referrals by employment businesses/agencies in respect of the vacancies posted on this site.

It has come to our attention that the names of GlaxoSmithKline or GSK or our group companies are being used in connection with bogus job advertisements or through unsolicited emails asking candidates to make some payments for recruitment opportunities and interview. Please be advised that such advertisements and emails are not connected with the GlaxoSmithKline group in any way.

GlaxoSmithKline does not charge any fee whatsoever for recruitment process. Please do not make payments to any individuals / entities in connection with recruitment with any GlaxoSmithKilne (or GSK) group company at any worldwide location. Even if they claim that the money is refundable.

If you come across unsolicited email from email addresses not ending in gsk.com or job advertisements which state that you should contact an email address that does not end in gsk.com, you should disregard the same and inform us by emailing askus@gsk.com, so that we can confirm to you if the job is genuine.",Senior Analytics and Data Engineer,Bengaluru,3.9,₹500+ billion (INR),-1,Biotech & Pharmaceuticals,10000+ employees,Company - Public
"Roche
4.1","Novartis, AstraZeneca, Siemens Healthineers",1896,"Basel, Switzerland",Biotech & Pharmaceuticals,"Roche is an equal opportunity employer.
Information Technology, Information Technology > IT Architecture",Data Analyst India,Mumbai,4.1,₹500+ billion (INR),-1,Biotech & Pharmaceuticals,10000+ employees,Company - Public
"The Data Team
4.2",-1,-1,"Singapore, Singapore",-1,"Location: Chennai / Bangalore

The Data Team is a boutique consulting firm with strong expertise in big data and data science. The Senior Data Scientist is a key role in the organization, and will be leading project delivery on data science projects or data products. The Senior Data Scientist is an important role within the organization responsible for providing expertise, thought leadership, mentorship and leadership in the area of statistical analysis, data analysis and data science. Accordingly senior data scientists are expected to a hands-on practitioners in business analysis, hypothesis generation, data preparation, relational modelling, statistical modelling, algorithm design and scalable machine learning and deep learning. They’ll be expected to provide deep expertise in these areas. In addition, Senior Data Scientists are expected to mentor data analysts and data scientists on project deliverables, and ensure quality and timeliness in the output. The Data Team offers high-impact work with diverse opportunities in the areas of data science for Senior Data Scientists to grow into roles such as business consulting. Prior experience in doing data science and managing data science teams is required for this role. Experience in working on large scale Hadoop databases is required for this role. Past experience in bots and API development, test driven development, continuous delivery are preferred. Client facing skills are considered a plus.

Required Skills
True depth of knowledge in statistics, machine learning, cloud platforms and databases
Critical thinking skills in business with the ability to confidently face clients and mentor data scientists
A highly imaginative mind set and the ability to formulate new and relevant hypotheses from the data
Ability to perform advanced statistical analysis on diverse data sets in Python, R, Scala and Java
Ability to implement scalable machine learning and statistical analysis algorithms with frameworks such as Spark, Tensorflow or Torch
Current knowledge of cloud technologies and architectures such as on Azure, and hands on skills in implementing machine learning algorithms at scale
Expertise validating and critically evaluating machine learning algorithms and their performance
Ability to work in a Linux environment, on cloud-based virtual machines and containers
Should have managed a team in past roles in a managerial setting, or directly faced clients
Excellent interpersonal, presentation and written communication skills
Education and Work Experience Requirements
Bachelor’s degree in computer science or applied mathematics (Master’s degree or PhD preferred)
Higher degree in business, statistics, machine learning or computer science is a plus
Between 8 and 10 years of demonstrated experience in the industry including significant prior experience in data analysis and data science
Relevant certifications in data science will be considered favorably",SENIOR DATA SCIENTIST,Chennai,4.2,Unknown / Non-Applicable,-1,-1,51 to 200 employees,Company - Private
Copiousminds,-1,-1,"Mumbai, India",-1,"EXPERIENCE:
2+years
JOB DESCRIPTION:
Experience in analyzing massive and complex structured and unstructured data sets.
Ability to extract, and clean data, visualize it, communicate it and utilize it.
Around 4+ years’ relevant experience with data mining/business intelligence/statistics/data analysis.
Practical experience with building Analytical/statistical/mathematical algorithms such as predictive modeling, Optimization, Simulation, multiple regression.
Strong ability and experience in crisp and powerful data visualizations methods and tools.
Excellent analytical, logical reasoning and problem solving skills.
TECHNOLOGY STACK:
Below skills are preferred not mandatory

Exposure in using SAS E-Miner/R/both with proficiency in SAS preferably

Hands-on experience and solid working knowledge of SAS (Macros, Base and EG), SQL, PL SQL, VB, VBA for MS-Excel.

Knowledge of Hadoop (and other big data technologies), SQL and Java/C/C++ is desirable.

Excellent understanding of technical architecture requirements for big data systems.",Sr. Data Scientist,Mumbai,-1,Unknown / Non-Applicable,-1,-1,Unknown,Company - Private
"Astegic
4.1",-1,2003,"Falls Church, VA",IT Services,"Website
AstegicInc Astegic


Full Time
Jaipur
Posted on January 21, 2020

Description:


We are looking for a Data Analyst to join our data team. This is a hands-on technical role. Experience with Shell Script and SQL (T-SQL/PostgreSQL/OracleSQL) is essential. The data analyst will follow an agile iterative development methodology with a focus on innovation, data quality, user value, and robust data analysis.

Job Responsibilities:


Build and test metrics using SQL data-stores.
Build, test and deploy reports and interactive dashboard, leveraging the same metrics.
Focus on visualization for effective report generation, revealing a clear data story.
Process, cleanse, and verify data-integrity for analysis.
Work closely with the USA team to collect and process data on the web crawler software.
Build analysis reports for various tests and production runs on the web crawler software.
Interpret data and analyze results using statistical techniques, and provide ongoing reports.
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality.
Acquire data from primary or secondary data sources and maintain databases/data systems.
Identify, analyze, and interpret trends or patterns in complex data sets.
Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems.
Work with management to prioritize business and information needs.
Locate and define new process improvement opportunities.
Job Requirements:


Strong T-SQL OR PostgreSQL OR Oracle SQL Skills.
Strong Microsoft Office Skills especially Word and Excel
Experience with scripting Language: Shell
Skilled at queries, report writing and presenting findings.
Strong analytical skills with the ability to collect, organize, analyze, and disseminate a significant amount of information with attention to detail and accuracy.
Ability to write comprehensive reports.
Processing confidential data and information according to guidelines.
Supporting the data warehouse in identifying and revising reporting requirements.
Supporting initiatives for data integrity and normalization.
Providing technical expertise in data storage structures, data mining, and data cleansing.
Identify areas to increase the efficiency and automation of processes.
Monitor and audit data quality.
Ability to deal with high-volume data under tight deadlines.
Create data dashboards, graphs, and visualizations.
Strong verbal and written communication skills.
Ability to work with little or no supervision.
Ability to work calmly under pressure.
Ability to work as a strong team player
Education & Experience:


Bachelor’s Degree in Computer Science or related field.
Minimum 3-5 years of work experience as a Data Analyst.
Other Attributes:


Knowledge of data processing, database programming, and data analytics.
Robust data analysis domain knowledge.
Ability to understand various data structures and common methods in data transformation.
Knowledge of scripting languages such as Python, Shell/Sed/Awk.
Exceptional problem solving and data analysis skills.
A high degree of reliability, flexibility, and adaptability while working under pressure.
Strong verbal and written communication skills.
Detail-oriented with excellent follow-up skills.
Job Location: Jaipur

About Astegic:


Astegic, founded in 2003, is a woman-owned SBA certified 8a firm that has successfully achieved both SEO CMMI ML2 and ISO-9001-2008 certifications. Astegic provides enterprise-level technology solutions and integrations, meeting enterprise business challenges with cutting-edge technology, for both government and commercial sectors. Our knowledgeable staff of over 150 software engineers, management consultants, IT specialists, and analysts is armed with the technology and expertise to improve and extend your existing enterprise solutions.

Full Name * (optional)
Email Address * (optional)
Phone Number * (optional)
Upload CV * (optional)
Upload your CV/resume. Max. file size: 5 MB.

Cover Letter (optional)


Services

Mobile Solutions
Mobile Strategy
Mobile Application Development
Mobile Web Development
Mobile Architecture
Mobile Security
Mobile Design & UX
Mobile Quality Assurance & Control
Mobile Device Management
Enterprise Integration

Enterprise IT Solutions
Software Development
Program Management Offering (PMO)
System Integration
Quality Assurance
IT Automation & Infrastructure Virtualization
Cloud Migration & Optimization/Scalability
Database Management
Enterprise Resource Planning (ERP)
Network & Server Management
Server Administration

UX & Design
User Research
Information Architecture
Interaction Design
Visual Design
Usability

Products
m-Conference
m-Custodial
m-Inspector
mforms

About
Portfolio & Clients
GSA 8(A) STARS II
Careers


Contact

Services
Products
Portfolio
About
Contact

© 2020 Astegic Inc. All rights reserved.

Terms of Use
Privacy Policy",Data Analyst,Jaipur,4.1,Unknown / Non-Applicable,INR 39K - INR 42K,Information Technology,51 to 200 employees,Company - Private
"FactSet
3.7","S&P Global Market Intelligence, Bloomberg L.P., Thomson Reuters",1978,"Norwalk, CT",Financial Analytics & Research,"About The Role:

Factset is looking for leader who leads Data Mining Team to increase company ability to automate with wide variety of sources of data. He/She has to collaborate with Data Lake team and contribute in building the pipeline by enhancing or enriching the data using machine learning techniques.

Manage a science agenda that balances short term deliverable's with measurable business impact with long term projects. Proficient with Statistical analysis, standard machine learning techniques and ML model deployment engineering best practices.
Work with data scientists, engineers, and cross functional teams to produce end-to-end production-ready solutions
Drive a culture of quality, performance, scalability, and reliability
Total Experience: 7 to 9 years

.

Must have
Computer skills
Practice of programming in Python
Comfortable working in Linux and windows environment
Practice of source control, code review, testing frameworks
Practice of Big Data frameworks, like Hadoop, Spark
Knowledge of both Sql and noSql databases (Columns, Documents, Key-Value)
Cloud
Basic knowledge of cloud environment, constraints and opportunities
Statistics
Basic statistics knowledge, probability, correlation, regression, linear algebra, stochastic process
Practice of data analysis, data cleanup, data investigation, how to detect and handle unbalance, bias and noise
Proficient in data structures and algorithms, in particular: lists, queues, trees, graphs, and sorting, searching, traversing, dynamic programming, and map-reduce pattern
Knowledge and practice of ML and NN algorithms and frameworks
Knowledge and practice of Natural Language Processing
Others
Practice of data mining and data science projects, from understanding the problem to presenting results and deploying in production
Communication skills, project presentation, capacity to popularize technics and results
Knowledge of Data Mining / Data Science projects and publications
Nice to have
Computer skills
Practice of programming in other languages like R, java, Julia, Matlab
Practice working on Jupyter notebook/lab or VS Code
Practice working on Git/Github
Cloud
Practice on AWS cloud / SageMaker",Digital – Data Lakes – Data Mining Lead,Hyderabad,3.7,₹100 to ₹500 billion (INR),-1,Finance,5001 to 10000 employees,Company - Public
"Thoucentric
4.8",-1,2015,"Bengaluru, India",Consulting,"• Provide sustaining support for existing dashboards and semantic.

• Design, develop, and support dashboards and reports.

• Monitor FogBugz Ticketing system to address bugs, enhancements and adhoc data requests

for Operations stake holders.

• Drive deep data profiling and analysis for insights.

• Create and deploy robust, scalable audit framework for monitoring data quality and latency

for our semantic and dashboards.

• Drive automation wherever applicable for scale and efficiency.

Key Qualifications:

• Expertise with Tableau and data visualisation is a must

• Expertise in UI/UX is a must

• Experience presenting and sharing insights with various business functions

• Relational Database design and data architecture fundamentals;

• Experience with ETL tools used to automate manual processes

• Experience with Python a plus.

Individual must demonstrate:

• Sound critical thinking, work ethics and passion to go beyond what is expected ongoing.

• Possess a very high degree of natural curiosity to drive the next levels of business questions

and insights.

• Ability to manage and deliver assigned projects from start to finish within timelines, scope

and quality.

• Advanced knowledge of SQL is a plus

• Strong verbal and written communications.",Data Analyst,Hyderabad,4.8,Unknown / Non-Applicable,-1,Business Services,51 to 200 employees,Company - Private
"TouchNote
5.0","Minted, Moonpig, Shutterfly",2008,"London, United Kingdom",Internet,"Who we are:

We are reinventing personal communication for the digital era.

TouchNote is a creative platform that lets people send custom-made cards, straight from their phone to those they love anywhere in the world. Our easy to use app has helped people nurture their most meaningful relationships over 15 million times and was awarded the Good Web Guide’s App of the Year 2018.

We are a team of passionate and creative individuals trying to make a difference. We’re proud to offer a highly collaborative, solution-focused environment that celebrates diversity and has been listed in Deloitte’s Technology Fast 50 and The Financial Times Future 100 UK.

The mission:

To empower effective data-driven decision-making through surfacing the most relevant insights from data; through reporting, analysis, and optimisation with a focus on establishing best-practice processes and partnering with teams to understand their needs and challenges.

What you’ll do:
Reporting into the Data Lead, you will partner with teams on a day-to-day basis to track market trends, app user behaviour and business performance to support effective operations alongside identifying new opportunities
Develop ad-hoc/bespoke pieces of work independently to answer key performance questions
Formulate hypotheses, help design multivariate experiments and track outcomes to constantly iterate on our customer-facing proposition
Synthesise data into insights to drive actions, presenting to and engaging the wider team where necessary to ensure a focus on outcomes
Design datasets and models to operationalise insights and initiatives
Build dashboards using Looker to display KPIs and important trends
Support the development of our data environment to ensure we are set up to answer questions efficiently and effectively
Engage and train the wider team on best utilising available data sources, empowering them to self-serve over time
Design and launch qualitative user survey/tests, interpreting results to support business decisions
Synthesise both quantitative and qualitative data into insights that deepen our understanding of our product performance and user behaviour
Form part of our data community, sharing best practices and helping to create a world-class team
Requirements

Must-haves:
2+ years experience in hands-on data analysis from a role as Data / Growth Analyst, Data Scientist, Management Consultant or similar
Experience with utilising data visualisation platforms, particularly Looker and LookML
Experience in structured analysis and query optimization in SQL
Knowledge of E2E data pipelines, ideally including the use of tools like DBT
Ideally some kind of experience across subscription-based / mobile app-first / B2C / e-commerce businesses
Demonstrable experience in turning data analytics into actionable insights and communicating these across multiple stakeholders
Advanced Google Sheets/Slides and Excel/Powerpoint user
Can-do attitude, high energy and ability to work autonomously
Benefits
Company laptop (Mac or PC - you choose!)
Choice of wellbeing benefits which include Private Medical Insurance and/or a gym membership
20 days holiday plus bank holidays
Friday drinks
Team lunches
Team socials every month
Free TouchNote credits to use our product!
Reporting to Data Lead

Salary competitive and dependent on experience",Data Analyst,Hyderabad,5.0,₹1 to ₹5 billion (INR),-1,Information Technology,1 to 50 employees,Company - Private
"Ericsson-Worldwide
3.9","Huawei Technologies, IBM, Cisco Systems",1876,"Stockholm, Sweden",Telecommunications Services,"Date: Jul 22, 2020

As the tech firm that created the mobile world, and with more than 54,000 patents to our name, we’ve made it our business to make a mark. When joining our team at Ericsson you are empowered to learn, lead and perform at your best, shaping the future of technology. This is a place where you're welcomed as your own perfectly unique self, and celebrated for the skills, talent, and perspective you bring to the team. Are you in?

Come, and be where it begins.

Our Exciting Opportunity :

As a Principal Data Scientist - AI for SW Engineering, you will develop and deploy AI models/systems that will transform how software/products are engineered – this includes the full development cycle spanning requirements assembling, design, development, testing and deployment!
We believe in trust – we trust each other to do the right things.
We believe in taking decisions as close to the product and technical expertise as possible.
We believe in creativity – trying new things and learning from our mistakes.
We believe in sharing our insights and helping one another to build an even better user plane.

You will :
Balance multiple projects with a focus on AI for Software Engineering
Transform end to end SW Engineering practices using AI: Requirements collecting/traceability, software development, testing & deployment
Manage communication, planning, collaboration with business partners.
Develop new and apply/extend existing, concepts, methodologies, techniques for multi-functional initiatives
Engage with external ecosystem (academia, technology leaders, open source etc.) to develop the skills and technology portfolio for AI needs
Present and be prominent in AI related forums and conferences, e.g., publishing patents, presenting papers, organizing sessions etc.

To be successful in the role you must have :
Experience applying AI in assessment of complex dynamical systems – critical path, narrow down & prioritize a minimal set of test cases to be exercised based on code changes
Experience in mining code repositories – identifying key patterns
Experience or solid grasp in code analysis tools, compiler design, etc.
Experience in Open source management solutions like Black Duck
Demonstrated proficiencies of implementing a variety of Machine Learning techniques
Experience in natural language processing applied to large scale projects
Programming skills (R/Python) with proficiency in at least one.

Key Qualification:
Education: Bachelors/Masters/Ph. D. in Computer Science/ Data Science
Experience: 15 years

What´s in it for you?
Here at Ericsson, our culture is built on over a century of daring decisions. With us, you will no longer be dreaming of what the future holds – you will be redefining it. You won’t develop for the status quo, but will build what replaces it. Joining us is a way to move your career in any direction you want; with hundreds of career opportunities in locations all over the world, in a place where co-creation and collaboration are embedded into the walls. You will find yourself in a speak-up environment where empathy and humanness serve as cornerstones for how we work, and where work-life balance is a priority. Welcome to an inclusive, global company where your opportunity to make an impact is endless.

What happens once you apply?
To prepare yourself for next steps, please explore here: https://www.ericsson.com/en/careers/job-opportunities/hiring-process

Do you believe that an organization fostering an environment of cooperation and collaboration to execute with speed creates better business value? Do you value a culture of humanness, where fact based decisions are important and our people are encouraged to speak up? Do you believe that diverse, inclusive teams drive performance and innovation? At Ericsson, we do.
We provide equal employment opportunities without regard to race, color, gender, sexual orientation, transgender status, gender identity and/or expression, marital status, pregnancy, parental status, religion, political opinion, nationality, ethnic background, social origin, social status, indigenous status, disability, age, union membership or employee representation and any other characteristic protected by local law or Ericsson’s Code of Business Ethics.",Principal Data Scientist - AI For Software Engineering,Bengaluru,3.9,₹500+ billion (INR),-1,Telecommunications,10000+ employees,Company - Public
"Global Analytics
3.8",-1,2003,"San Diego, CA",Lending,"Position Summary

The Business Intelligence (BI) Engineer will work in a business facing role to develop and generate reports/dashboard to meet the business users’ needs and provide them with timely information that enables them to make various business-related decisions. The role requires the candidate to build and maintain complex large-scale data models for an enterprise system and the underlying business processes. Analyse data and create meaningful reports that captures various key business metrics. Automate reports, dashboards, scorecards etc. requested by business users. The ideal candidate needs to work collaboratively with teams, formulate recommendations for further initiative refinement based on current data evidence.
Organization Grade 2.3/3.1
Position Title Business Intelligence Analyst
Department Business Intelligence
Reporting Relationships Manager – Business Intelligence
Cross Functional Relationships Product Mgmt., Analytics, Finance, Compliance
Location Chennai

Critical Business Activities
S No Roles and Responsibilities Weight-age
1 Work with business users to develop and analyse business intelligence needs. 10%
2 Analyse business processes and requirements. Interpret business requirements and determine optimum BI solutions to meet the needs. 10%
3 Develop and manage BI solutions. Design reports and dashboards for business users. 20%
4 Support stakeholders on their ad-hoc reporting, data and analysis needs 20%
5 Perform analysis for a wide range of requests using data in various platform. Explores the data and discovers patterns, meaningful relationships, anomalies and trends. 20%
6 Create and maintain documentation including requirements, design, data marts and codes. Follow process laid out for each phase of BI development 10%
7 Update, manage and maintain reporting data marts 10%

Desired skills and Experience
Bachelor’s degree in computer science, Information Systems, Business Management or specialized training/certification or equivalent work experience.
3+ years of experience with Business Intelligence. Experience working with SAP Business Objects along with one or more dashboarding tools like Tableau, Power BI, AWS Quick Sight, Qlik.
Good understanding on data warehouse concepts and great experience working with database, creating complex SQL queries.
Experience with Python or other scripting language.
Strong analytical and communication skills. Good understanding of statistics, data analysis and produce insights from large datasets.
Results-Driven with ability to take initiatives and meet deadlines in a fast-paced changing environment.",Business Intelligence Analyst,Chennai,3.8,₹10 to ₹50 billion (INR),-1,Finance,201 to 500 employees,Company - Private
"Perceptive Analytics
4.1",-1,2013,"Hyderabad, India",Consulting,"Analyst:

Engineers with 0-3 years of experience from IITs, NITs, BITS, PSG College of Technology, VIT, CBIT, ICFAI and similar good schools.

Responsibilities:
Understanding and synthesize the client requirements and information
Decide approach while thinking through possible deadlocks in advance
Get actionable insights from data with analytical tools like Project R, SQL, R, Python etc. which can be used in real time in all decision making
Create new statistical models/ improve existing models

Qualifications:

Proficiency in SQL, R, Python, Advance Excel and VBA or other analysis/ programming language. (Intermediate level)
Expertise and strong experience in data gathering and analysis
Good analytical and communication skills
Candidates with strong business knowledge
Hands on expertise in Data modelling, Data migration & Data consolidation tools through working on online analytical projects / internships / Job.
Important:

Please write good cover letter as we give high importance to the same while evaluating a candidate. We recommend you to spend sufficient time and effort in writing a good cover letter. Applications without a cover letter will be ignored by the Talent Acquisition Team.
Please create your Cover Letter around the following points:
Reason to join Perceptive Analytics
Mention the snapshot of Data Analytics Project pursued during the Academics or Internship/Job, if any
Information on skills acquired and technical know-how
Achievements, if any
Note: Please ensure that you write about the following statement in your cover letter, in a separate paragraph. This will help us to gauge your understanding about the position and your overall thought process for this role. Overlooking this will lead to rejection of your resume.

“In god we trust. Everyone else must bring data.”

About Perceptive Analytics

Perceptive Analytics is a Data Analytics company, offering specialized services in Data Analytics, Web Marketing Analytics, and Spreadsheet solutions. We serve large to medium sized companies USA and India.

We have the reputation of being known as a trusted partner/advisor with a penchant to deliver compelling value. Perceptive Analytics provides solutions to problems in industries across multiple sectors such as Banking, Finance services and Insurance and e-commerce.

Perceptive is known for its employee friendly approach. You will have continuous training, sports facilities, medical insurance, access to world class journals and above all, a fun environment to work in. Bright candidates will also be eligible for stock options.

Every employee here is an owner of his/her project. Direct connect with the clients gives a complete freedom to an employee to handle their projects. Different industry projects lead to exposure to an employee. There is no space for monotony - every day is a new challenge.",Data Analyst/ Senior Data Analyst,Hyderabad,4.1,Unknown / Non-Applicable,-1,Business Services,1 to 50 employees,Company - Private
"Uncap Research Labs
4.0",-1,2018,"Gurgaon, India",Internet,"ML Practice forms the core of our platform. If solving a problem of unstructured data and building trainable trends is what your forte is, lets talk. The scope of the structure data will be overplayed on subject of Talent Attraction and Engagement.",Machine Learning Engineer,Gurgaon,4.0,Unknown / Non-Applicable,-1,Information Technology,1 to 50 employees,Company - Private
"Crescendo Global Services
4.6","PageGroup, Hays, Russell Reynolds",2014,"Gurgaon, India",Staffing & Outsourcing,"An exciting techno-functional job opportunity for a professional holding at least 3 years as Data Scientist. Our distinguished client is looking for smart, pliable developer who is keen to develop their career into Data Science, Deep Learning and Analytics. You will lead end to end implementation and development of our client product from scratch and work on cutting edge technology such as Deep Learning and NLP.

Location: Mumbai

Your Future Employer: A Leading provider of investment research serving different market regions across the globe.

Responsibilities:
Designing and developing flexible enterprise solutions.
Improving complex data flow, data structures to move to next platform.
Building solutions incorporating numerical techniques such as ML, statistics and optimization
Developing areas of continuous and automated development.
Interacting with both upstream and downstream stakeholders.
End-to-end responsibility for model development, including data exploration, training data, feature extraction and model development, validation and scoring.

Requirements:
Minimum of 3 years of experience in data science
Expertise in either Python or Java.
Basic knowledge of ML/Ai/statistical algorithms.
Experience n back end XML ,relational and file based databases.
Experience in developing solutions using services in AWS ecosystem.

What is in store for you?

A meritocratic culture with great career progression.
Fast track career growth.
Work in a dynamic environment for an established research and analytics brand and their Fortune 500 clients.

Reach Us:
If you think this role is aligned with your career, kindly write me an email along with your updated CV on riddhi.sharma@crescendogroup.in for a confidential discussion on the role.
Reference Number: 833
Contact Details: Riddhi Sharma
Profession: Analytics > All
Company: Client of Crescendo Global
Date Posted: 25/07/2020",Data Scientist- NLP/Deep Learning- Mumbai (5+ years).,Maharashtra,4.6,₹100 to ₹500 million (INR),-1,Business Services,1 to 50 employees,Company - Private
"springML
4.5",-1,2015,"Pleasanton, CA",Enterprise Software & Network Solutions,"About SpringML

At SpringML, we are all about empowering the ‘doers’ in companies to make smarter decisions with their data. Our predictive analytics products and solutions apply machine learning to today’s most pressing business problems so customers get insights they can trust to drive business growth.

We are a tight-knit, friendly team of passionate and driven people who are dedicated to learning, get excited to solve tough problems and like seeing results, fast. Our core values include putting our customers first, empathy and transparency, and innovation. We are a team with a focus on individual responsibility, rapid personal growth, and execution. If you share similar traits, we want you on our team.

What’s the opportunity?

SpringML is looking to hire a topnotch Data Engineer who is passionate about working with data and using the latest distributed framework to process large datasets.

As a Data Engineer, your primary role will be to design and build data pipelines. You will be focused on helping client projects on data integration, data prep and implementing machine learning on datasets. In this role, you will work on some of the latest technologies, collaborate with partners on early win, consultative approach with clients, interact daily with executive leadership, and help build a great company.

Required Skills:
4-7 years Python or Java programming
4+ years of hands-on experience of Java / J2EE or REST Services / Spring-boot / Application servers
3+ years of Unix/Linux experience
Qualification Required
· Bachelors in Computer Science (or equivalent)
· Google Cloud Data Engineer Certification is preferred.
Responsibilities
· Ability to work on any product on the Google cloud platform.
· Must be hands-on and be able to write code as required
· Flexibility to work on newer product areas.
· Ability to lead junior engineers.
· Ability to interact directly with end customers.
· Architect and design solutions.
· Conduct code reviews.",Data Engineer,Hyderabad,4.5,Unknown / Non-Applicable,INR 53K - INR 57K,Information Technology,1 to 50 employees,Company - Private
"Zensar Technologies Limited
3.3",-1,2001,"Pune, India",IT Services,"1.Document DB (Preferably Couchbase/cosmos) (Good to have)
2.ADF (Should have)
3.Python (Must have)
4.Kafka (Must have)
5.Azure Synapsis (DW) (Good to have)
6.Azure HD Insight (Should have)
7.Working experience with campaigns and mobile apps data (Structured/Semi structured data) (Must have)
8.Knowledge on Data Governance Tools (Should have)

5.00-10.00 Years",Zensar is hiring for Data Engineer Professionals,Bengaluru,3.3,₹10 to ₹50 billion (INR),-1,Information Technology,5001 to 10000 employees,Company - Public
"Reliance Jio Infocomm Limited
3.6",-1,2010,"Mumbai, India","Cable, Internet & Telephone Providers","Job Responsibilities :
Responsible for gathering & processing raw data at scale (including
writing scripts,web scraping,calling APIs,write SQL queries, etc.)

Education Requirement :
B.E/B.Tech/MCA

Experience Requirement :
Minimum 6 Years - Maximum 9 Years

Skills & Competencies :
Statistical analysis and modeling
Exposure to Hadoop based technologies
Location Map : Next Gen Ops,Mumbai RCP,Maharashtra",Data Engineer,Mumbai,3.6,Unknown / Non-Applicable,"INR 510,357",Telecommunications,5001 to 10000 employees,Company - Private
