Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"Amdocs Limited
3.8",-1,1982,-1,Enterprise Software & Network Solutions,"Job ID: 88720
Required Travel :Minimal
Managerial - No
Who are we?
Every day, billions of transactions, calls and messages that hold the world’s communications fabric together run on systems that Amdocs has helped to create.

Because we work with some of the largest and most innovative companies on the planet, our work makes an impact. Over the past four decades, we have continually reinvented ourselves, and as we keep moving into exciting new areas such as media, gaming, IoT, 5G, cloud services and more, there are always opportunities for us to grow and develop. We will nurture your entrepreneurial instincts with open doors and promote your ability to seize the day. Our company is built of amazing people, a supportive atmosphere and a culture built on mutual support, respect and a “feel good factor” that can only happen in a workplace built by the kind of people that Amdocs employs.

Make your career journey with us.
In one sentence
The role involves handling incidents and service requests from customers/end-user by following the standard methods and procedures of the unit.
What will your job look like?
You will perform ticket analysis, service interruption analysis, triaging of issues, follow-up with relevant teams for resolution.
You will ensure that all required ticket information is available for further analysis (for example, screenshot of error and customer ID) and run methods and procedures to provide resolution to known/recurring issues.
You will use your skills to effectively use the existing knowledge base and documentation for quick-win and first-level resolution.
You will perform queue management for assigning tickets to other teams, and follow up for timely resolution while keeping track of SLAs.
You will ensure timely resolution or escalation within the agreed SLA. This includes creating a positive customer support experience and build strong relationships through problem understanding, communicating promptly on progress, and handling customers with a professional attitude.
You will update checklists for quality assurance and progress tracking following standard operating procedure.
You will ensure the seamless handover between shifts and monitor and publish the SLA achievement by keeping track of all KPIs.
You will ensure crystal clear communication and documentation as point of contact.
You will perform validation, verification, and correction, wherever applicable, of artifacts of the system (reports, bills, event records, screens, and so on). Report and properly document errors that are detected.
You will perform basic software system operations, using the online screen, running maps and jobs, basic configuration/installation, and taking backups.
You will provide telephonic support to Amdocs internal users for PC related issues.
All you need is...
Must have minimum 1 to 1.5 years of technical support experience
Provide telephonic support to End users for IT Service Desk support
PC support, laptop/Desktop support, basic understanding of networks and VPN/LAN/Wifi related issues, good knowledge of MS suite of products like Office 365, MS Office, Outlook etc.
Good knowledge of PC hardware, Windows 10/7 operating system
Knowledge to remote support tools like Windows Messenger, RDP & CRM tools
The ability to effectively troubleshoot/diagnose an issue and follow it to resolution
Follow all procedures laid out for the Service Desk on a day-to-day basis
Use the Service Desk knowledgebase to resolve technical issues & escalate issues to relevant teams at the 2nd level when required
Work in night shifts to support to End customers.
Attend technical & process training sessions as planned by the GL
Excellent communication skills especially in servicing international customers, Fluency in English.
Ability to Work in rotational shifts to provide 24x7 support to Amdocs customers
Experience in Outlook, Skype for business, VPN & Active Directory
Why you will love this job:
You will get to show off your fine-tuned skills for resolving issues and helping the end-user.
You will be a key member of a global, dynamic and highly collaborative team with various possibilities for personal and professional development
You will have the opportunity to work in multinational environment for the global market leader in its field",Technical & Business Operations Analyst,Pune,3.8,$2 to $5 billion (USD),"INR  6,98,090",Information Technology,10000+ Employees,Company - Public
"Amazon.com, Inc.
4.3",-1,1994,-1,Internet,"About Amazon.com:
Amazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a world-class e-commerce platform. Amazon's evolution from Web site to e-commerce partner to development platform is driven by the spirit of innovation that is part of the company's DNA. The world's brightest technology minds come to Amazon.com to research and develop technology that improves the lives of shoppers and sellers around the world.


About Team
The RBS group in Chennai is an integral part of Amazon online product lifecycle and buying operations. The team is designed to ensure Amazon remains competitive in the online retail space with the best price, wide selection and good product information. The teams primary role is to create and enhance retail selection on the worldwide Amazon online catalog. The tasks handled by this group have a direct impact on customer buying decisions and online user experience.

As a Process improvement manager (PIM) with RBS, you will work with product, technology and operations teams to drive complex data and trend analyses to root cause issues and propose ways to reduce defects, thereby contributing to improved customer and seller experience on Amazon. You will also be responsible for identifying and driving new opportunities based on operations and business data and measuring the performance of the same.

Overview of the role
An ideal candidate will be a self-starter who is passionate about discovering and solving complicated problems, learning complex systems, working with numbers, and organizing and communicating data and reports. You will also be passionate about helping the team make great decisions based on data, possess exceptional skills in project management and data reporting, and be interested in e-commerce industry. You will be detail-oriented and organized, capable of handling multiple projects at once, and capable of dealing with ambiguity and rapidly changing priorities. You will have strong expertise in process optimizations and systems thinking and will be required to engage directly with multiple internal teams to drive business projects for the RBS team. Candidates must be successful both as individual contributors and in a team environment, and must be obsessed with serving the customer. Our environment is fast-paced and requires someone who is flexible, detail-oriented, and comfortable working in a deadline-driven work environment.

Responsibilities Include
Works across team(s) and Ops organization at country, regional and/or cross regional level to drive improvements and enables to implement solutions for customer, cost savings in process workflow, systems configuration and performance metrics. Leads projects and opportunities across the Operations (FCs, Sortation, logistic centers, Supply Chain, Transportation, Engineering ...) that are business critical, and may be global in nature.
· Leads from medium to large complex, cross-functional strategic projects and opportunities.
· Prioritizes projects and feature sets, evaluate and set stakeholders expectations for Amazons marketplace: country, regional and/ or cross regional level.
· Writes clear and detailed functional specifications based on business requirements as well as writes and reviews business cases.
· Applies rigorous approach to problem solving.
· Highly analytical skills needed to interpret large data sets.
· Performs root cause analysis by understand the data need, get data / pull the data and analyze it to form the hypothesis and validate it using data.
· Find the scalable solution for business problem by executing pilots and build Deterministic and ML model (plug and play on readymade ML models and using python skills).
· Structures and develops implementation plans and works with Ops leaders to pilot and test new solutions and then roll-out across the broader Ops organization at country/cross-country and/or cross regional level.
· Credible business partner to Amazons Operations network.
· Manages critical relations with external partners (e.g. vendors) and contractors from the initial phase of the project to its execution.
· Possesses relevant understanding and experience on operational processes and workflow. Able to dive deep in the operational process to correct underperforming parts and acts as a trouble shooter.
· Provides technical/operational guidance to the teams, managers, and field personnel on their projects or part of the medium to large project and processes.
· Is consulted regarding operation model, and, for higher levels is considered as a formal owner of the Operation model.

Basic Qualifications

· At least 24 months and above of prior work experience. Minimum 1Year relevant experience on analytics and delivering project using ML and Python skills.
· Strong analytical skills has ability to ask right questions, analyze data, draws conclusion by making appropriate assumptions
· Operate in a fast-moving and ambiguous environment and take ownership of achieving business objectives.
· Organization skills demonstrated ability to work independently to make complex investigations and Dealing with Ambiguity
· Communication skills ability to communicate (written and spoken) in English.
· Ability to communicate complex technical problems in simple plain stories
· Ability to present information professionally & concisely with supporting data , conduct root cause analysis using data, provide recommendations for solutions and action plans based on deep-dive outcomes to eliminate defects.
· Work effectively & independently in a fast-paced environment with tight deadlines
· Ability to engage with cross-functional teams and gather project/program requirements
· Outstanding attention to detail; Exceptional problem solving skills
· Experience in modeling complex business scenarios

Preferred Qualifications

· Proficiency in SQL and Advanced Excel (Array and Statistical formulas)
· Able to produce data. Understand SQL.
· Familiar with systems, scripting depending on the level of experience.
· Ability to use ML models to build scalable solutions
· Proficiency in Python
· Understanding of visualization tools such as Tableau
· Experience of managing Extract, Transform and Load (ETL) jobs
· Bachelors degree in Engineering, Mathematics, Statistics or related field
· Automate the report generation process though use of tools and programing techniques: such as SQL, SAS, DW concepts & advanced Excel.
· Mine Data Warehousing (DW) platforms",Business Research Analyst I,Chennai,4.3,$10+ billion (USD),"INR  14,39,361",Information Technology,10000+ Employees,Company - Public
"PayPal, Inc.
3.7",-1,1998,-1,Internet,"Skills and Experience
A Master or Bachelor degree in computer science or equivalent with 10+ years of data engineering experience
Business Acumen Good understanding of products, business process, business acumen, business domain understanding. Ability to identify dependencies and risks within their domain.
Being Data Domain Expert --- Building Insights (knowledge) to Functional business area - associations among data, various PayPal systems and business processes, business rules/logics, data flows, data usages
Being the data process experts -- Knowledge (expertise) on data products, analytical and operational data environment including tools, technologies, processes, Info-Security requirements
Analytics-- Expert in Analytics throughout product lifecycle Expert in documentation, communication, data/system/data usage analysis, testing, support
Engagement and Communication: Ability to engage with Business users and understand their needs. Communication with Business supporting PM in communication with business and stakeholders. Present data products to all levels in the organization
Understands and able to reason about the business requirements, as it relates to their area of expertise/SME.
Develops the ability to help in resolving data issues.
Strong analytical and problem solving skills.
Good understanding of database principles and SQL beyond just data access.
Proficient in scripting languages, i.e. Unix/Linux Shell Scripting
Experience in data analysis using open source solutions such as: Hadoop, HBase, Spark, Elastic Search
Intermediate level knowledge on following business domains is a plus:
Payments and banking
Merchant servicing
E-commerce","MTS 1, Business Systems Analyst",Chennai,3.7,$10+ billion (USD),"INR  12,55,505",Information Technology,10000+ Employees,Company - Public
"The Procter & Gamble Company
4.1",-1,1837,-1,-1,"Description:


The Analytics & insights (A&I) team is an amalgamation of Consumer-Market Insights and Business Analytics. The A&I team strives to find the biggest Brand growth opportunities by applying Insights using Consumer/Shopper understanding and combining it with analytic insights using big data, sophisticated analytics capabilities.

Business Analysts at P&G are an authority group belonging to the Analytics & Insight team and IT function. Business Analysts provides the expertise and proficiency in delivering analytics-based insights about consumer, retailers and market understanding. They combine deep analytical expertise with effective business judgment, to help drive and develop the performance and strategy for the business. Business Analysts help shape the short-term and long-term vision and trajectory of the business though planning and goal setting and by delivering deep strategic insights and targeted action plans.

P&G aims to provide branded products and services of superior quality and value that improve the lives of the worlds consumers and Analytics & Insights team, by being close to the hearts of the consumers through is immense consumer knowledge expertise and with its dexterity in drawing insights in a data heavy world, plays an invaluable role in materializing this aim.

Key Responsibilities:
Partner closely with various category & multi-functional teams to develop a deep business understanding, from data and metrics, to strategic challenges and opportunities.
Provide thoughtful leadership and influence executive level decision making through deep analytical insights, embedding data & analytics into P&G monthly Business process.
Conduct business performance deep dives to identify and size opportunities for growth and efficiency covering trade and media.
Automate repeatable and ad-hoc analyses to measure and interpret business trends and inform business partner decisions.
Create the future of Analytics by solving some of the biggest business challenges via Data visualizations & Analysis.
Overall work would be a good mix of delivering today (70-80% time/capacity) and crafting tomorrow (20-30% on innovation/data science projects).
Benefits and Perks:


You'll be at the core of innovations, leading exciting assignments in creative workspaces where new ideas thrive. All the while, you'll receive outstanding training to help you become a leader in your field. It is not just about what you'll do, but how you'll feel: encouraged, valued, purposeful, challenged, heard, and inspired!

Continuous mentorship you will collaborate with hardworking peers and receive both formal training as well as day-to-day mentoring from your manager.

Dynamic and encouraging work environment employees are at the center, we value every individual and support initiatives, promoting agility and work/life balance.

Diversity Statement:


We are an equal opportunity employer and value diversity at our company. Our mission of Diversity and Inclusion is: Everyone valued. Everyone included. Everyone performing at their peak.

Minimum Requirements:
Bachelor's or masters degree with a quantitative focus in Engineering, Mathematics, Statistics or Accounting.
1-3 years of experience in consulting, investment banking, or similar analytical business roles.
Experience with SQL and other database, scripting, and business intelligence tools (such as, PowerBI, Tableau, etc).
Preferred Requirements:
Proven track record of applying data driven insights to have a tangible impact on business performance.
Excellent business judgment and analytical skills. Excellent leadership, influencing, and communication (written & Verbal) skills.
Knowledge of data analysis tools (R, Python) and techniques (machine learning, experimental analysis, predictive modeling etc.) and proven experience in using cloud and big data platforms.",Manager Business Analyst,Mumbai,4.1,$10+ billion (USD),"INR  17,95,088",-1,10000+ Employees,Company - Public
"eXtensible IT Solutions
4.4",-1,2005,-1,IT Services,"The Business Analyst (BA) serves as the industry expert to the Professional Services department, possessing an understanding and knowledge of Life, Annuities, LTC, Disability and other insurance industry products, sales concepts and business development processes. The BA is the conduit between the customer and the software implementation teams and is involved throughout the software development life cycle, starting with requirements gathering and continuing through to the successful implementation of each project. Candidates must have 5+ years of working experience in the financial services industry and 2+ years of experience in gathering and writing business requirements for life and annuity products. An understanding of the software development life cycle is preferred.

This job description in no way states or implies that these are the only duties or responsibilities to be performed by the employee in this position. A review of this position has excluded the marginal functions of the positions that are incidental to the performance of fundamental job duties. All duties and responsibilities are essential job functions and requirements and are subject to possible modification to reasonably accommodate individuals with disabilities. To perform these jobs successfully, the employee must possess the skills, aptitudes and abilities to perform each duty proficiently. The requirements listed above are the minimum levels of knowledge, skills or abilities. The content on this website does not create an employment contract, implied or otherwise, other than an ""at will"" relationship.",Business Analyst,Jaipur,4.4,$1 to $5 million (USD),INR 53K - INR 57K,Information Technology,51 to 200 Employees,Company - Private
"Fingent
4.7",-1,2003,-1,IT Services,"Skill Set


At Fingent, we believe that what we build touches lives around us. We use technology to create a better and smarter environment. We nurture thought leaders and encourage them to be the seeds of change through smart software development and consulting services. Our commitment to quality and integrity helps us to use technology and create a better and smarter future.

Fingent is looking for BA/Product Owner’s/Project Coordinator’s for our Project Office team, who have prior proven experience in project management with good stakeholder management and excellent communication skills.

You will be working closely with our Business and Technology teams, to ensure successful implementation of the technology solutions for our Customer’s business requirements.

Roles & Responsibilities:
Mandatory software requirement analysis experience with good written and verbal communication, interpersonal skills and critical thinking.
Ability to understand customer’s problems, create detailed business analysis documents, conceptualize the solution and present the same to customers.
Communicate effectively with internal and external stakeholders in order to maintain transparency and ensure that the solution meets customer’s needs.
Ability to conceptualize user scenarios and capture these as workflows and wireframes.
Coordinate with design experts to create mockups for presenting solution recommendations to clients.
Monitor the project progress and report the risks and issues in a timely manner.
Strong problem-solving skills.
Good understanding of SDLC and project management methodologies.
Ability to identify changes to the agreed scope and communicate with the customer and relevant stakeholders.
Ability to ensure the project is completed within budget, scope and schedule constraints.
Ability to manage multiple priorities in a fast-paced environment and deliver results.
Our culture of openness, honesty, and trust fosters an environment of learning and growth. We value – the desire to be the best at what you do, the ability to support your peers, and most of all, the desire to be a good human being.
Experience


2-5 Years",Business Analyst,Kochi,4.7,Unknown / Non-Applicable,"INR  32,000/mo",Information Technology,201 to 500 Employees,Company - Private
"Practo Technologies Pvt Ltd.
3.6",-1,2008,-1,Internet,"Job Description

Responsibilities:
Define product and business problems. Define key metrics and indicators for measurements. Conduct a thorough and precise analysis for the defined problem.
Stay on top of the key business metrics, analyze them, and provide actionable business insights to help improve business outcomes.
Develop & maintain automated dashboards for tracking business metrics for the product and leadership team.
Assist in the development of the strategy for the individual business units and the overall organization.
Work on special projects to help solve key business problems.

Desired Skill-sets:
Strong problem-solving ability is a must for this role. You will be dealing with a vast and complex set of problems that need to be analyzed in order to arrive at actionable insights.
‘Getting things done’ attitude.
Precise and to the point approach; in the numbers, you quote, in the workbooks you create, in the mock-ups you make.
Proficiency in Excel, R, and SQL. Advanced SQL skill is preferred.
Knowledge of web analytics tools & services like Google Analytics.
Strong desire to constantly learn and improve your knowledge of SQL/Excel, new tools, and advanced technologies.
Bachelor in Engineering, Mathematics, Statistics, or any other relevant discipline with at least 2-4 years of relevant experience",Business Analyst,Bengaluru,3.6,Unknown / Non-Applicable,"INR  14,67,517",Information Technology,501 to 1000 Employees,Company - Private
"Cognizant Technology Solutions Corporation
3.7",-1,1994,-1,-1,"Role & Responsibilities:

·

Business Analysis –

o
Understanding
business requirements through user requirements gathering sessions

o
Mapping business
requirements to Functional solutions

o
Creating Functional
specifications from which developers can create application solutions.

·

Functional Specification - Solution Prototype/Working
Model level specifications of all processing Implementation, User training and
coordination for UAT, Coordination between regional technical teams and global
development team, Regional support at implementation time.

·

Take ownership of product delivery timelines and
milestones typical tasks involve analysis of business requirement requests,
definition of technical specifications, liaising with Development Team and
Management to complete development, support of UAT, training and business level
support at implementation.

·

Candidate must be a good team player, have strong
technical skills and be able to work flexible hours when required (including
occasional weekend work).

Key Skills Required:

·

Strong understanding of capital market products and
derivatives across asset classes

·

Relevant knowledge and experience in market risk
and/or credit risk domains

·

Experience of working in change projects, preferably
as a BA

·

Knowledge of BCBS239, Basel standards, FRTB will be a
plus point

·

Good communication (including influencing &
coordination), documentation and presentation skills

·

Ability to identify opportunities for automation of
processes and create scalable solutions

·

Ability to analyze data and present it to management
and other stakeholders in a meaningful way

·

Proficiency in MS Excel and basic to intermediate
level of SQL knowledge is essential.

·

Proficiency in Python, Power BI, Alteryx and other
data analytics tools will be advantageous.

Employee Status : Full Time Employee

Shift : Day Job

Travel : No

Job Posting : Jul 21 2020

About Cognizant

Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 193 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @Cognizant.",Business Analyst,Mumbai,3.7,$10+ billion (USD),"INR  4,00,000",-1,10000+ Employees,Company - Public
"Morgan Stanley
3.8",-1,1935,-1,Investment Banking & Asset Management,"Req Title: Business Analyst – Data Lifecycle Management
Company Profile
Morgan Stanley is a leading global financial services firm providing a wide range of investment banking, securities, investment management and wealth management services. The Firm's employees serve clients worldwide including corporations, governments and individuals from more than 1,200 offices in 43 countries.
As a market leader, the talent and passion of our people is critical to our success. Together, we share a common set of values rooted in integrity, excellence and strong team ethic. Morgan Stanley can provide a superior foundation for building a professional career - a place for people to learn, to achieve and grow. A philosophy that balances personal lifestyles, perspectives and needs is an important part of our culture.
Department Profile
Professionals within Legal and Compliance provide a wide range of services to our business units. They might help to structure a complex and sensitive cross-border transaction; advise on a new product introduction; develop a training program or defuse an investor dispute. They preserve the Firm’s invaluable reputation for integrity and protect the Firm from sanctions with policies and procedures that meet regulatory requirements around the world. They also strive to maintain cooperative relationships with governmental policy makers and the regulatory and self-regulatory agencies that govern the firm’s businesses.
The Information Management (Info Mgmt.) group focuses on the firm’s ability to effectively retain, retrieve and protect information to meet its obligations and generate value for its customers and shareholders.
The Information Management program operates in collaboration with Legal, Compliance, Risk, Information Technology, Corporate Services, Technology and Information Risk and reports to the Global Information Management Council (GIMC).
The GIMC oversees the Firm’s information management strategy and information governance initiatives.
Primary Responsibilities
The Data Lifecycle Management (DLM) team is part of the Info Mgmt group with responsibility for managing and supporting a variety of processes including the resolution and validation of systems and applications, records retention, disposition, and archiving. The DLM team has global coverage with team members currently based in Montreal, New York, and Manilla.
Key Responsibilities:
Assess data and records retention, archiving, and disposition requirements of IT systems across all divisions at the firm.
Execute daily review & analysis, conduct client meetings and manage inbound questions from various business teams.
Coordinate and collect information, compile analysis reports and track implementation of recommendations to completion.
Engage system owners in data management activities and aid in problem solving & decision making.
Represent DLM team and communicate Information Management policy requirements in cross functional meetings with partner teams.
Prepare team progress reports for manager by summarizing activities and trends.
Provide support to management in training and development of new team members.
Develop process improvements and foster business and technical solutions with relevant team members.


Job Requirements
2-3 years’ industry experience related to information or data management, financial services, or other work-related field.
Excellent written and verbal communication skills.
Experience in developing business cases and modeling business techniques and methods.
Experience in developing functional and business requirements and applying them to IT system engineering concepts.
Strong ability to interact with clients and exercise client services skills.
Proficiency in Visio, Microsoft Excel and PowerPoint.
Experience in working with high-volume data sets.
Ability to handle and maintain confidential information.",Associate - Business Analyst - Data Lifecycle Management,Mumbai,3.8,$10+ billion (USD),"INR  18,67,501",Finance,10000+ Employees,Company - Public
"Dassault Systèmes
3.9",-1,1981,-1,Computer Hardware & Software,"Business Analyst

Share

India, MH, Pune
Regular
Full-Time
514020

Apply

Apply

Imagine New Horizons
We are looking for experienced Senior Business Analyst, Designs, develops and manages activities for a specific product or group of products from product definition and planning through production, release, and end of life.
Having the experience of the Healthcare Domain of the clinical trial process and part of Medidata’s strategy to grow to over one billion in revenue.

What will your job be?
Be a leader and end-user expert for a cross-functional Agile team of developers, quality assurance, documentation and training authors, and UX designers
Interact with product management, internal subject matter experts, technical services, and client end-users, to understand key requirements
Work closely with architecture teams to help design best in class solutions
Create and own detailed use cases, supporting functional requirements, user stories and acceptance criteria
Work closely with development team in an Agile SCRUM environment to refine, prioritize and support the development, testing and release of functionality
Collaborate with Product Owner on complex business requirements and designs on user interface features, underlying service capabilities, and API functionality
Lead client feedback sessions, preparing presentations and engaging end users effectively to define innovative solutions
Create presentations to help train internal teams on new capabilities
Review, prioritize, comment and follow-up on defects

The Challenges ahead
Developing professional expertise, applies company policies and procedures to resolve a variety of issues
Works on problems of moderate scope where analysis of situations or data requires a review of a variety of factors.
Exercises judgment within defined procedures and practices to determine appropriate action

Your key success factors
8+ years of experience working with AGILE technology teams in a business analyst or product management role; preferably as part of a B2B SAAS organization, and ideally involving mobile technologies (i.e. native apps, responsive web products, wearable sensors)
Excellent written and verbal communication skills sufficient to present to both internal stakeholders and external product users
Ability to interact with technical resources and translate business needs to a technical team; effectively communicate technical information and processes to relevant stakeholders
Ability to interact with customer users to understand their pain points and turn those into actionable user stories and product plans
Critical thinking: Analysis and problem solving skills to address core business problems; Ability to effectively evaluate a problem or situation from all angles to determine the most appropriate solution
Subject matter expertise with pharma / life sciences drug development processes, or patient facing healthcare technology strongly preferred",Business Analyst,Pune,3.9,$2 to $5 billion (USD),"INR  7,71,888",Information Technology,10000+ Employees,Company - Public
"Bridging Healthcare Technologies Pvt Ltd
4.5",-1,2016,-1,IT Services,"Experience: 3-5 years
Salary: No Bar For Deserving Candidate(Salary paid Every two weeks!)
Location: Mohali

Job Description:
We are looking for an Analyst who can review, analyze, evaluate business systems and user needs, document the requirement, define scope, objectives and formulate systems to parallel overall business strategies.

Roles and Responsibilities:-

Elicit requirements using interviews, document analysis, requirements , workshops, surveys, site visits, business process descriptions, use cases, scenarios, business analysis, task, and workflow analysis.
Writing Requirement Specification\Functional Requirement Document (FRD), SRS Document, Product backlog, Competitive Analysis.
Creating Sitemaps /IA / Flow Diagrams/ Wireframes in Balsamiq / Visio / Axure.
Proactively communicate and collaborate with external and internal customers to analyze information needs and functional requirements and deliver the following artefacts as needed.
Use Cases, GUI, Screen, and Interface designs.
Strong analytical and product management skills required, including a thorough understanding of how to interpret customer business needs and translate them into the application and operational requirements.
Excellent verbal and written communication skills and the ability to interact professionally with a diverse group, executives, managers, and subject matter experts.
Should have knowledge of payment gateways like stripe, Braintree etc.
Apply appropriate development methodologies (e.g.: agile, waterfall) and best practices (e.g.: mid-development client reviews, embedded QA procedures, unit testing) to ensure successful and timely completion.
Collaborate with other team members (involved in the requirements gathering, testing, roll-out, and operations phases) to ensure seamless transitions.
Communicate business requirements & work closely with development teams to ensure accurate understanding and implementation.
Guide and assist in the development of project outputs such as business case development, solution vision and design, user requirements, solution mockup, development, solution vision and design, user requirements, solution mockup, prototypes, and technical architecture (if needed), test cases, and deployment plans.
Proficient with Web Services/Technologies.
Familiarity with RESTful APIs.
Familiarity with code versioning tools Git.
Great product sense and design sense; excellent technical judgement and architecture experience.

Skills Required:
B.Tech. / B.E. / MCA / M.Tech.
Excellent communication skills with problem solving attitude.
An inclination to contribute to the creative process.
Team-player, flexible and able to work in a fast-paced environment.

Shift Time: (9:00 AM to 6:00 PM IST) Will change as per business requirement.

Apply Now
BENEFITS AND PERKS

Most competitive salaries (Bi-weekly).
Awesome office space so you can work in the environment you always dreamt of.
Friday meals.
Quarterly events and Rewards & Recognitions.
Interested candidates, please send your updated CV to hr@bridgingtech.com or you may call on +91 855-8825-702.",Business Analyst,SAS Nagar,4.5,Unknown / Non-Applicable,INR 30K - INR 33K,Information Technology,51 to 200 Employees,Company - Private
"Cybage Software
3.7",-1,1995,-1,IT Services,"Key Responsibilities:
Clinical Interoperability Solution Consultancy
Interface Design and customization
Interface API design
Conformance statement design
Go-live testing
Interface error queue management
Stakeholder and partner coordination
Interoperability middleware Research and analysis

To be the right fit, you will need:
Domain Skills
Hands on experience working with HL7 v2.x, FHIR interfaces including
Ability to design interoperability for an existing application
Implement new interfaces as per conformance statement / API spec of partner systems
Carry out tweaks to existing interfaces
Across clinical / administrative workflows and departments
Experience interfacing with leading EMR platforms
Ability to plan for a go-live process for interfaces
Ability to triage issues with existing interfaces and coordinate with stakeholders and partners to resolution
Hands on experience working with contemporary interoperability middleware tools (mirth, rhapsody etc.)
Ability to consult on design for high performance design using such middleware
Hands on experience working with contemporary FHIR libraries
Ability to implement a SMART app
Good understanding of clinical workflows
Knowledge of NCPDP electronic prescription standards a plus
Experience working with US healthcare industry and good understanding of U.S healthcare system
Awareness of healthcare Nomenclatures (ICD, CPT, LOINC, SNOMED)
Good knowledge of applicable regulations
Good handle on contemporary trends in healthcare
Knowledge of UML standards
Tools / Execution knowledge
Good understanding of SDLC processes, Agile methodologies
Experience with estimation and planning
Expert at Microsoft Office
Knowledge of mockup tools like Visio, Balsamiq etc.
Comfortable working with Requirement management & Test tracking tools
Soft Skills
Excellent verbal communication
Excellent written communication skills
Good Analytical skills
Ability to coordinate and interact with multiple teams

Please share your updated resume with us on careers@cybage.com. Cybage Talent Acquisition team shall get back to you in case your profile is found suitable for any of the current openings.",Business Analyst,Pune,3.7,Unknown / Non-Applicable,"INR  5,42,401",Information Technology,5001 to 10000 Employees,Company - Private
"Solute Technolabs LLP
4.2",-1,2014,-1,IT Services,"We are looking for a qualified Business Analyst to join our Engineering team at SoluteLabs, You will be leading our engineering and design team to develop and maintain high-quality social & enterprise web/mobile applications along with managing people.

As a Business Analyst, youll responsible for the end to end business analysis and delivery leadership on the our projects.

Responsibilities

Requirement gathering - You will be responsible for building a comprehensive understanding of the client's evolving business requirements & priorities, and ensure that the team & other stakeholders are on the same page w.r.t these requirements. Accordingly, you will lead inceptions, workshops and discovery sessions.
Prioritisation - You will collaborate with the client to prioritise user stories, epics and features, and keep the team aligned with these priorities.
Information radiator - You will build information radiators like story card walls, burn down charts, velocity charts etc. which detect the health and progress of the project.
Estimation - You will collaborate with the team to provide accurate estimations on the project. You will also be expected to identify and implement the most effective ways to estimate stories.
Agile leadership - You will be looked up to as an agile expert on the team. Accordingly, you will be expected to mentor your teammates on agile practices. You will make them realise the value of following these practices pragmatically and ensure that they persist with the same.
Delivery leadership - You will ensure that the software delivered by the team meets the high quality standards set by SoluteLabs, exceeds the client's expectations, and adheres to the committed delivery timelines. You will pre-empt delivery risks & bottlenecks and take the necessary steps to mitigate them.
Wearing multiple hats - In Solutelabs, quite often on your projects you may have to play the role of a Product Owner, or a Scrum Masteror an Iteration Manager besides your BA role. You may also have to help UXers come up with wireframes or QAs come up with test plans. Be prepared to wear multiple hats... :-)
Team engagement - You will identify and call out your team's performance issues frankly and constructively. At the same time, you will always recognise and celebrate their milestones and successes.
Business development - You will engage with the client actively to explore opportunities for potential new projects / offshoot projects that may come out of your existing project. A significant chunk of projects at Solutelabs have essentially been repeat business from the same client... :-)

Requirements
2+ years of experience as Business Analyst.
Worked on at least 2 mid-size or enterprise projects from ideation to the final delivery.
Agile expert, who understand the value of the agile practices using scrum framework and become coach for team to follow the agile practices.
Working experience as Scrum Master as well as Product Owner.
Conducted discovery session with client in co-ordination with team members like Technical Architect, User Experience Designer.
When you gather client requirements, you never leave anything to assumptions. You always ask detailed, relevant questions to get comprehensive understanding of what the client wants.


Benefits
Why Solute Technolabs?

Self-funded with zero debt and liabilities
5 days week with flexible working hours
Profit sharing linked with assigned tasks and projects
State of the art infrastructure at par with MNC companies
Career growth mentoring by IT industry mentor having 25+ year experience
KRA based contribution evaluation instead of routine appraisal based growth
Emerging technology skill development workshops",Business Analyst,Ahmedabad,4.2,Less than $1 million (USD),INR 8K - INR 8K,Information Technology,1 to 50 Employees,Company - Private
"JPMorgan Chase & Co.
3.9",-1,1799,-1,Investment Banking & Asset Management,"Commercial Banking Senior Business AnalystJPMorgan Chase & Co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.

We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs.",Commercial Banking - Senior Business Analyst - Vice President,Bengaluru,3.9,$10+ billion (USD),"INR  16,32,068",Finance,10000+ Employees,Company - Public
