Company Name,Competitors,Founded,Headquarters,Industry,Job Description,Job Title,Location,Rating,Revenue,Salary Estimate,Sector,Size,Type of ownership
"Qubole Inc.
4.4",-1,2011,-1,Enterprise Software & Network Solutions,"Qubole is a simple, open, and secure Data Lake Platform for machine learning, streaming, and ad-hoc analytics. Our platform provides end-to-end services that reduce the time and effort required to run Data pipelines, Streaming Analytics, and Machine Learning workloads on any cloud. No other platform offers the openness and data workload flexibility of Qubole while lowering cloud data lake costs by over 50 per cent. Qubole customers process nearly an exabyte of data every month. Qubole investors include Charles River, Institutional Venture Partners, Lightspeed, Norwest, Harmony and Singtel Innov8.

High quality and comprehensive customer support is one of the core strengths of the Qubole team. As a member of our Technical Support team - you will interact with users of Qubole Data Services (QDS) via Support Tickets, Chat, Email or Phone. Support issues range all the way from simple queries about the product, to questions around achieving specific technical objectives, to responding to and troubleshooting operational issues. Customers depend on Qubole to run their business - and our Technical Support team is the most important part of providing that assurance.
What you'll be doing
Provide resolutions and/ or Workaround to customer queries/ issue as appropriate
Ensure that Service Level Agreements are met for each assigned incident
Reproduce customer issues for diagnosis/ further analysis, passing acknowledged Service errors to Engineering team for fixing and QA
Complete Ownership: Track Support issues through to closure upon complete agreement with Customers at all times
Willing to assist Solutions (Professional Services) team and other teams within the Company when needed or as situation demands
Visit Customers when needed
Be involved in Knowledge Sharing (Knowledge Base Articles, Documentation, Forums, Blogs, etc...)
Exhibit continuous improvement on technical knowledge and problem resolution skills and strive for excellence
Required experiences and skills
3 - 8 years of experience in Technical/ Application Support
Bachelors degree in CS/Eng required, masters/ Ph.D. a plus
Excellent written and verbal communication skills
Ability to read and write SQL - and understanding of one of Relational Databases such as MySQL, Oracle, Postgres, SQL Server
Comfortable with Linux with ability to write small scripts in Bash/Python. Ability to grapple with log files and unix processes
Ability to learn complex new things quickly
Occasional involvement in support over weekends/ early/ late shifts (6AM-10PM window at worst - working remotely)
Be a team player with an ability to work under pressure with good time management skills
Having these will set you apart as a candidate
Knowledge of Java/Python
Knowledge of AWS and related concepts like EC2, S3, ELB, VPC etc.
Experience with Hadoop/Hive and/or related technologies like Cassandra etc.
Experience supporting multi-tiered applications
Qubole is hitting that growth inflection point where we need talented people to help us scale up. Our company culture is special, and we are looking for people to join us who want to continue building a great company while going after the big data activation market.
Check us out on Glassdoor and LinkedIn
Learn more about us here, here, and here

Culture at Qubole
Trust and Autonomy: We absolutely pride ourselves on the lack of bureaucracy at work, and believe in delegating power and responsibility, aggressively to our employees.
Transparency and Teamwork: Complete transparency in all our thoughts and actions is integral to our genetic character, and it helps us to stick together and function effectively as a team.
Who Thrives: If you are a self-starter and thrive on complexity and independence and truly understand and live the tenets of humility, hunger and honesty and you will love Qubole.

Qubole is an Equal Employment Opportunity employer that proudly pursues and hires a diverse workforce. Qubole does not make hiring or employment decisions on the basis of race, color, religion or religious belief, ethnic or national origin, nationality, sex, gender, gender-identity, sexual orientation, disability, age, military or veteran status, or any other basis protected by applicable local, state, or federal laws or prohibited by Company policy. Qubole also strives for a healthy and safe workplace and strictly prohibits harassment of any kind.",Big Data Support Engineer,Bengaluru,4.4,Unknown / Non-Applicable,"INR  52,632/mo",Information Technology,201 to 500 Employees,Company - Private
"Alphonso Inc
4.1",-1,2012,-1,TV Broadcast & Cable Networks,"Locations: Bangalore, New York

Alphonso data platform processes hundreds of millions of data-points about tv and adviewership data from the entire country. We plan to continue to invest in drawing deep insights from this vast pool of tv data. You will be responsible for developing scalable data models, machine learning algorithms to unlock new insights from TV data, innovate on targeting algorithms and data graphs to drive the business value further.

Requirements:
PhD in Computer Science or equivalent.
8+ years in handling high volume (hundreds of millions of records) data sets
Proficiency in one or more of Python, Java or JavaScript
Experience with machine learning algorithms and/or statistical modeling
Familiarity with Big data technologies like Hadoop, Map/Reduce, Spark, Hive etc. is a plus",Data Engineer,Bengaluru,4.1,Unknown / Non-Applicable,"INR  30,84,051",Media,51 to 200 Employees,Company - Private
"Sanofi
3.7",-1,1973,-1,Biotech & Pharmaceuticals,"· Mission statements

o Responsible for building the pipelines and tools in the DARWIN environment

o Produce data sets for specific analysis projects, dashboards and applications, and general reuse.

o Identify data engineering needs and implement optimal solutions.

o Provide subject matter expertise to other users who are working in the DARWIN environment.

People

o Maintain effectiveness relationships with the end stakeholders with an end objective to develop education and communication content as per requirement

o Interact effectively with healthcare professional on publications content

o Constantly assist other writers in developing knowledge and sharing expertise

Performance

o Create and maintain optimal data pipelines using Sanofi’s data platform and infrastructure

o Assemble large, complex data sets that meet the needs of data analysts and data scientists as per agreed timelines and quality

o Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.

o Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies.

o Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.

o Keep our data separated and secure across national boundaries through multiple data centers and AWS regions.

o Create data tools for analytics and data scientist team members that facilitate their discovery, access and use of data.

Process

o Build processes supporting data transformation, data structures, metadata, dependency and workload management.

o Successfully manipulate, process and extract value from large disconnected datasets.

o Bring Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.

Stakeholders

o Work with data and analytics experts to strive for greater functionality in our data systems.

o Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.

Knowledge, Skills & Competencies / Language

o 5+ years of experience in a Data Engineer role

o Experience supporting and working with cross-functional teams in a dynamic environment.

o Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.

o Strong project management and organizational skills.

o Strong analytic skills related to working with unstructured datasets.

o Excellent English language knowledge

Qualifications

o Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field

Requirements of the job

o Experience and knowledge PySpark programming

o Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.

o Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.

o Build processes supporting data transformation, data structures, metadata, dependency and workload management.

o A successful history of manipulating, processing and extracting value from large disconnected datasets.

o Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.

At Sanofi diversity and inclusion is foundational to how we operate and embedded in our Core Values. We recognize to truly tap into the richness diversity brings we must lead with inclusion and have a workplace where those differences can thrive and be leveraged to empower the lives of our colleagues, patients and customers. We respect and celebrate the diversity of our people, their backgrounds and experiences and provide equal opportunity for all.",Data Engineer,Hyderabad,3.7,$10+ billion (USD),"INR  4,05,386",Biotech & Pharmaceuticals,10000+ Employees,Company - Public
"MNR Solutions
4.6",-1,2007,-1,Staffing & Outsourcing,"Requirements:
â— Experience in one or more languages but not limited to: Java/C/C++/C#/ Python/ JavaScript /Go.
â— Interest and ability to learn other coding languages as needed.
â— Experience working within a Linux computing environment, and use of command line tools including knowledge of shell/Python scripting for automating common tasksÂ

Experience
â— Demonstrable experience designing technological solutions to complex data problems, developing & testing modular, reusable, efficient and scalable code to implement those solutions.
â— Knowledge of Databases - SQL/NoSQL Databases and Graph Databases
â— Knowledge of Algorithms and Data structures
00-2.00 Years",Big Data Engineer,New Delhi,4.6,Unknown / Non-Applicable,INR 22K - INR 24K,Business Services,51 to 200 Employees,Company - Private
"Sysvine Technologies
4.4",-1,2000,-1,IT Services,"Responsible for delivering high-value next-generation products to write high-quality, highly optimized/high-performance and maintainable code
The position is for a project for a multinational client of ours who builds platforms for retail analytics using big data
The project is long-term, probably 3-5 years

Desired Candidate Profile

Experience with Python or Scala in HDFS, Big Data Technologies
Apache Spark with Python or Scala, preferable with AZURE HDInsight
Hands on experience with RDBMS Design, preferable with Hbase, Hive, or Cosmos
Good knowledge of Data architecture, Big Data architecture, and ETL processes
Design and development of data ingestions, reporting, analytics and visualization

Education/Specific Knowledge

B.S. or M.S in Computer Science or relevant discipline
PG: ME/M.Tech – Computers or Any Specialization
Doctorate: Doctorate not required

Key Skills

Big Data, HDFS, Cosmos, Reporting, Analytics, HBase, Big Data Architect, Hive, Software Engineering",Senior Software Engineer – Big Data,Chennai,4.4,Unknown / Non-Applicable,"INR  7,53,091",Information Technology,51 to 200 Employees,Company - Private
"Atlassian
4.4",-1,2002,-1,Computer Hardware & Software,"Atlassian is continuing to hire with all interviewing and on-boarding done virtually due to COVID-19. Everyone new to the team, along with our current staff, will temporarily work from home until it is safe to return to our offices.


Are you passionate about data ecosystems and the ability to use data to drive actionable change? If so this role with our team at Atlassian is for you. As a Data Engineer on the Customers Success and Support team, you'll be driving our business to scale via building and improving our data infrastructures and data pipeline.

Some examples of what you will be doing are:

· Architect, build, launch, and manage data models to enable analytics
· Design, build, and manage data warehouse
· Design, build, improve, and manage data pipelines and ETL jobs
· Create ETL scripts via SQL/HiveQL/SparkSQL
· Automate data pipeline and reporting processes
· Build data expertise and own data quality for the awesome pipelines you build

Some of the tools/languages/systems you'll use are:
· Hive, Spark, Postgres, Presto
· Amazon EC2, EMR, S3
· Python
· Docker
· Tableau
· SourceTree and Bitbucket
· Linux Shell
You'll work together with other data engineers, analysts, project managers, and subject matter experts to deliver impactful outcomes to the organization. You'll participate in multiple concurrent high-visibility projects along with occasional ad-hoc questions from your internal customers.
We continually require modifications to the data pipeline for improvements in quality, speed, and features. In this role you'll focus on building out the future state of our data pipeline. You'll help design event collection infrastructure, build data models, and ETL processes to collect, extract, and clean the data for subsequent reporting and analysis. The target is making our data model more scalable, reliable, maintainable, and better integrated with other parts of our data ecosystem.
More about you
You've been in a data engineering role for 5+ years and have a BS degree in Engineering, Computer Science, or other technical discipline. You value high-quality work with attention to detail and have a track record of delivering both. You combine curiosity with critical thinking and good judgment, and like asking ""why"" to unravel a seemingly complex problem and get to the root cause. You know how to gather, document, and interpret business requirements.
You're a wizard with SQL; better than anyone else you know. You've got practical experience working with large structured or unstructured datasets. You enjoy thinking about improvements to the ways in which data is consumed and then figuring out how to make it happen via reporting platforms and visualizations. You have a nearly insatiable desire to learn new concepts and technologies and apply them to your work.
When you encounter a problem you come up with multiple solutions, weigh the tradeoffs and efforts, identify the best path forward, and exercise good judgment to drive ahead. You're comfortable interacting with people across all levels of an organization and can field questions during a presentation like a pro. You're self-driven and find ways to be impactful.
You're quick on your feet and take on challenges with ease. You can take an ambiguous assignment and derive valuable insight. You use multiple tools and methods to find solutions, and couple that with intuition and quick tests to prioritize how to unravel complicated problems.
More about our team
You'll be joining a growing analytics and project delivery team located in multiple regions across the globe. We challenge each other constantly to improve our work and ask hard questions. We're direct, focused, and demand excellence, but there's laughter in every meeting because we thoroughly enjoy the work we do and the impact it has. We're constantly growing, learning, adapting, and trying new things. BBQ, tacos, and coffee are a few of our favorite things.
More about Atlassian
Software is changing the world, and we’re at the center of it all. With more than 100,000 global customers (including 85 of the Fortune 100) and a highly disruptive business model, we’re advancing the art of team collaboration with products like JIRA, Confluence, Trello and Stride–and we’re just getting started. Motivated by honest values, an amazing culture, and consistent revenue growth, we’re out to unleash the potential of every team. From Amsterdam and Austin to Sydney and San Francisco, we’re looking for people who are powered by passion and eager to do the best work of their lives in a highly autonomous yet collaborative, no B.S. environment.
Atlassian. Powered by You.
But Wait, There’s More...
https://www.youtube.com/watch?v=k14BTBwQjJ0
More about our benefits

Whether you work in an office or a distributed team, Atlassian is highly collaborative and yes, fun! To support you at work (and play) we offer some fantastic perks: ample time off to relax and recharge, flexible working options, five paid volunteer days a year for your favourite cause, an annual allowance to support your learning & growth, unique ShipIt days, a company paid trip after five years and lots more.

More about Atlassian

Creating software that empowers everyone from small startups to the who’s who of tech is why we’re here. We build tools like Jira, Confluence, Bitbucket, and Trello to help teams across the world become more nimble, creative, and aligned—collaboration is the heart of every product we dream of at Atlassian. From Amsterdam and Austin, to Sydney and San Francisco, we’re looking for people who want to write the future and who believe that we can accomplish so much more together than apart. At Atlassian, we’re committed to an environment where everyone has the autonomy and freedom to thrive, as well as the support of like-minded colleagues who are motivated by a common goal to: Unleash the potential of every team.

Additional Information

We believe that the unique contributions of all Atlassians is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.

All your information will be kept confidential according to EEO guidelines.",Senior Data Engineer,Bengaluru,4.4,Unknown / Non-Applicable,"INR  12,18,484",Information Technology,1001 to 5000 Employees,Company - Public
"SS&C Technologies Holdings, Inc.
2.8",-1,1986,-1,Computer Hardware & Software,"Overall responsible and accountable for all Encounter activities at DSTWS India. This includes following activities

Minimum of 3 + years software development experience
1+ years’ experience on Cloudera technologies like Impala,Skala and Hadoop
1+ years working with Hadoop technology
Confidence in the ability to write highly concurrent programs in Java/Scala
knowledge on NOSQL databases like HBase
A demonstrated ability to learn new technologies quickly
Deep passion for building great software
Good written and oral skills
Familiarity with one scripting language like python
Experience in both Agile and traditional software development environments
Experience with at least one Functional Programming language
Possesses a deep understanding of distributed systems
Ability to build data models
Integrate with products and gather requirements to build data sources.
Expedite Analyst skills

Location:
Hyderabad Andhra Pradesh

DST is an equal opportunity employer and values a diverse and inclusive workplace. All qualified candidates will receive consideration for employment without regard to age, race, color, religion, genetic information, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. For more information about Equal Opportunity in the Workplace please click here and here . DST is committed to working with and providing reasonable accommodation to job applicants with disabilities. If you are a qualified individual with a disability and need an accommodation or accessibility assistance to complete the online application, please contact us at PeopleCenter@dstsystems.com for assistance.","Senior Software Engineer, Big Data",Hyderabad,2.8,$2 to $5 billion (USD),"INR  6,03,507",Information Technology,10000+ Employees,Company - Public
"Alcon
3.6",-1,1945,-1,Biotech & Pharmaceuticals,"Position Title
Data Engineer

14-Jul-2020

Job ID
298921BR

Job Description
Support the planning, design, development and delivery of system solutions for a specific business or technology area. Capture new IT demand and ensure IT services provided to business are being delivered to requirements and that business user expectations and satisfaction levels are met.
Act as a point of contact for the business-specific business capability, for existing and new services to ensure that agreed services are being delivered to requirements and business user expectations and satisfaction levels are met. -Ensure service adherence with quality, compliance and security standards and delivery of associated corrective service actions; handle and resolve customer feedback. -Design, develop and/or deliver solutions that meet business requirements. Job Purpose Purpose of the role is to build is to design and build solutions to ingest data from variety of sources in to Data and Analytics platforms at Alcon. As part of the Analytics team, work closely with Business stakeholders to understand Analytics needs, create, support or enhance Analytics products that align with Alcon’s Data and Analytics strategy and standards. Essential Job Functions •As part of the Analytics sprint team before data engineering to ingest data from various sources into data lake solution on AWS Cloud as per the roadmap •Deliver business solution on Alcon’s analytics platform through end-to-end implementation that includes data security, governance, cataloging, preparation, automated testing, and data quality metrics. •Contribute towards building high performing platform/product DevOps agile teams •Automate, optimize, migrate and enhance existing solutions. •Perform data modeling, data analysis and providing insights using various tools.
-Completeness and accuracy of business demand capture -Project/solution delivery execution (quality, time, cost) -Process efficiency -IT service risks recorded / managed -Customer Satisfaction -Service/solution quality: timely and accurate reporting (i.e. Service performance and CSAT analyze) -Adherence to solution architecture and architecture roadmaps -Adherence to SLAs.
Applied Business Insights Digital & Technology Savvy Organizational Savvy Project Excellence Continuous Learning (Dyn. Knowledge Development) Interpersonal Savvy Being resilient.

Minimum requirements
Collaborating across boundaries Cross Cultural Experience Organization Scope; Scale and Complexity Ambiguity Accountability English IT Data Analysis IT Systems Design Programming / Software development IT Systems Integration IT Testing IT Customer Service Support IT Service Level Management.

•Education: Bachelor’s degree or equivalent years of applicable experience •Experience: 3+ years of applicable experience in Data Warehousing and BI Solutions. 3+ years of experience in writing code in spark engine using python, scala or java Language The ability to fluently read, write, understand and communicate in English. Specific Job Posting Content •Good understanding of traditional and latest data and analytics platforms architecture models. •3+ years experience in data engineering which includes data ingestion, preparation, curation, provisioning, automated testing, and quality checks. •2+ years of Big Data, and Analytics Technologies – hands-on experience is a must Big Data cloud platforms, Data Lakes, and Data Warehouses Familiarity with Visualization and Reporting Tools like Tableau, Salesforce Einstein Analytics and QlikSense 3+ years experience in languages to ingest data is a must – SQL, Java, Python, & Scala 

Job Type
Full Time

Country
India

Work Location
Bangalore

Functional Area
Information Technology

Division
ALCON

Business Unit
NON-NVS AL INFORMATION TECHNOLOGY

Employment Type
Regular

Company/Legal Entity
Alcon Ind

Shift Work
No",Data Engineer,Bengaluru,3.6,$5 to $10 billion (USD),"INR  11,63,646",Biotech & Pharmaceuticals,10000+ Employees,Company - Public
"Noon Academy
4.1",-1,2014,-1,K-12 Education,"Noon is making education fun by social learning and collecting a lot of data points, which help to make product and customer experience better. Data comes from a variety of sources, internal and external, and in different formats. The data that we collect in a heterogeneous and distributed storage (data lake).

For our users (employee, customer) to be productive, data needs to be accessible uniformly. While understanding the nature of the data they deal with, our users should not be held responsible for its quality. The collected data might end up containing duplicates, being outdated, and generally being corrupted in several ways; one of the jobs of a data engineer is to prevent these issues and to minimize their occurrence.

We massage data, put its pieces together to provide a different perspective, elaborate it, store it, manipulate it, and optimize its access. We are also in the process of building pipelines to make the data flow from one sector of our architecture to another. We write efficient software, maintain our clusters, optimize and advise on queries, and continuously re-evaluate our process to make it faster and more accurate. To do this, we keep the discussion open, share our findings, and hold each other accountable.

We are in the middle of a substantial transformative process. We are piecing together a data science architecture that needs to sustain tons of gigabytes of data in a dependable and distributed way so that the data is at the fingertips of its users. If you haven’t scared yet? Then maybe you might consider joining forces with us.

Requirements
Excellent knowledge of SQL and Python
Experience with cloud platforms, in particular, Amazon Web Services
Preferred knowledge of Java / Scala
Good understanding of SQL and NoSQL databases, Star schema (data modeling, data warehousing)
Excellent Experience of Python, Java or Scala
Experience with big data: Hadoop, Spark, Kafka, Flink (HDFS, HBase, Hive)
Knowledge of algorithms and data structures
Deep understanding of the distributed systems
Experience with data visualization tools like Tableau or ElasticSearch will be a big plus
What can you expect
Work with a team who believes in STUDENT FIRST, you will have an opportunity to build the first (BE ORIGINAL) Open Social Learning Platform that can impact millions of students across the globe
A working environment where you can look at things differently and challenge and offer solutions; which also offers you a freedom to commit ‘n’ number of first time mistakes - NEVER DEPRIVE A LEARNER
Complete ownership and responsibility for the success of your autonomous team across all scope of works - OWN IT and BE BOLD
An opportunity to lead bunch of Young, Smart, Driven and Dynamic engineers who are committed to go BEYOND SELF to solve business challenges
Work closely with the leadership team who live by the value of BE BETTER EVERYDAY to help growing an amazing organisation",Data Engineer,Bengaluru,4.1,Unknown / Non-Applicable,"INR 965K - INR 1,036K",Education,51 to 200 Employees,Company - Private
"Amantya Technologies, Inc",-1,-1,-1,-1,"Big data, Spark, Hadoop, Hive, Scala, ETL, SQL, AWS

Experience: 6 - 10 yrs
Location: Gurgaon, India

Job Title : Big data Developer
Skills : Big data, Spark, Hadoop, Hive, Scala, ETL, SQL
Notice period : max 30 days

Qualifications :
– Bachelor’s Degree or Master’s Degree with 6 to 10+ years of experience in Computer Science or related field.
– Strong experience in ETL and expertise in SQL.
– Hands on expertise in Big Data Ecosystem with experience in Hadoop, Hive, Spark, Strome, Cassandra, NoSQL DB’s, Spark, Scala.
– Experience in distributed programming, scripting and writing SQL
– Cloud Development experience like AWS
– Experience in building scalable/highly available distributed systems in production.
– Understanding of stream processing with knowledge on Kafka.
– Knowledge of Software Engineering best practices with experience in implementing CI/CD, Log aggregation/Monitoring/alerting for a production system.
– Good level of Expertise in production support related activities (issue identification, resolution)
– Excellent communication skills
– A self-motivated learner and mentor with strong customer focus and obsession with quality

Responsibility :
– Develop high performance and scalable solutions that extract, transform, and load big data.
– Design, build, test and deploy cutting edge solutions at scale, impacting millions of customers worldwide drive value from data at Client Scale
– Experience performing root cause analysis on data and processes to answer specific business questions and identify opportunities for improvement.
– Experience building and optimizing ‘big data’ data pipelines, architectures and data sets involving petabyte and terabyte of data.
– Interact with Client engineering teams across geographies to leverage expertise and contribute to the tech community.
– Engage with the engineering team to provide seamless production support.",Big Data Engineer,Gurgaon,-1,Less than $1 million (USD),INR 863K - INR 943K,-1,1 to 50 Employees,Company - Private
"Touchnote
5.0",-1,2008,-1,Internet,"Who we are:

We are reinventing personal communication for the digital era.

TouchNote is a creative platform that lets people send custom-made cards, straight from their phone to those they love anywhere in the world. Our easy to use app has helped people nurture their most meaningful relationships over 15 million times and was awarded the Good Web Guide’s App of the Year 2018.

We are a team of passionate and creative individuals trying to make a difference. We’re proud to offer a highly collaborative, solution-focused environment that celebrates diversity and has been listed in Deloitte’s Technology Fast 50 and The Financial Times Future 100 UK.

The Role:

We are looking for a savvy Data Engineer to join our growing data and analytics team.

Our ideal candidate is an experienced data pipeline builder and data wrangler who enjoys both optimising existing data systems and building new capabilities from the ground up. They will be working alongside our Data Lead and Data Analysts to formalise and expand our data collection and delivery architecture - ensuring information is accurate, timely, consistent, meaningful, and enabling our teams to build analytics simply on top of robust fundamentals.

They must be self-directed and comfortable supporting the data needs of multiple teams, systems and products. The right candidate will be excited by the prospect of optimising or even re-designing our company’s data architecture to support our next generation of products and data initiatives.

What you'll do:
Create, maintain and monitor an efficient data pipeline architecture, including working with scheduled jobs, replication, monitoring and partitioning.
Assemble large, complex data sets that meet functional / non-functional business requirements.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies.
Handle changes in application logic and develop supporting data transformations.
Ensure data integrity and consistency throughout, and enable teams to easily verify this in end analysis.
Own database and data flow documentation.
Develop and maintain a large event stream to enable real-time customer analytics.
Work with a wide variety of business stakeholders to assist with data-related technical issues and support their data infrastructure needs.
Create data tools alongside Data Analysts and Data Scientists in a collaborative fashion to support business outcomes
Work alongside the rest of the Data team to enable best use of our Looker instance, ideally through writing and optimising LookML.
Requirements
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL), as well as working familiarity with a variety of databases (PostgreSQL and MySQL preferably).
Database administration and data performance management, including the details of indices, normalisation, query optimisation and resultant execution plans.
Building and optimising ‘big data’ data pipelines, architectures and data sets.
Root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency and workload management
A successful history of manipulating, processing and extracting value from large disconnected datasets.
Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores
The successful candidate will have 3+ years of experience in a Data Engineer role, who has attained a Graduate degree in Computer Science, Informatics, Information Systems or another quantitative field.
Must-haves:
Cloud Based ETL Tools: Stitch, FiveTran, Matillion.
Relational SQL and NoSQL databases: MySQL, Postgres, Redshift and DynamoDB
Data pipeline and workflow management tools: DBT, Dataform, AWS Glue, AWS Data pipeline, Singer.io, Luigi, Airflow, etc.
Data visualisation tools: Looker (including LookML experience)
AWS cloud services: EC2, EMR, RDS, Redshift
Object-oriented/object function scripting languages: Go, PHP, Python, Scala, etc.
Nice to haves:
Kafka, Hadoop and Spark
R and Jupyter Notebooks
Benefits
Company laptop (Mac or PC - you choose!)
Choice of wellbeing benefits which include Private Medical Insurance and/or a gym membership
20 days holiday plus bank holidays
Friday drinks
Team lunches
Team socials every month
Free TouchNote credits to use our product!
Reporting to Data Lead

Salary competitive and dependent on experience

This is a full-time position (Monday - Friday: 11AM - 8PM)",Data Engineer,Hyderabad,5.0,$10 to $25 million (USD),"INR  7,86,296",Information Technology,1 to 50 Employees,Company - Private
"Amazon.com, Inc.
4.3",-1,1994,-1,Internet,"The TRON team is an initiative which partners with the Amazon Robotics team to remotely handle exceptions in the Amazon Robotic Fulfillment Centers in North America. The TRON technology enables the human supervisory control of automated tasks. In the TRON system, a remote associate provides supervisory control when automated tasks fail for any reason. This allows us to avoid falling into the 90/10 trap where a task can be 90% automated but requires 90% of the time for the last 10% of functionality. Our strategy is to employ a human-as-sensor model and allow humans to perform just those portions of a task that require higher order cognitive ability.
TRON team is looking for a Data Engineer. As a Data Engineer on TRON team your responsibilities will include

Responsibilities include:
· Apply broad knowledge of technology options, technology platforms, design techniques and approaches across the Data Engineering ecosystem to design systems that meet business needs.
· Play a leading role in building systems and datasets using software engineering best practices, data management fundamentals, data storage principles, recent advances in distributed systems, and operational excellence best practices.
· Play a leading role in architecture design and implementation of next generation BI solutions using Big Data and AWS Services.
· Analyze source systems, define underlying data sources and transformation requirements, design suitable data models and document the design/specifications.
· Demonstrate passion for quality and productivity by use of efficient development techniques, standards and guidelines.
· Effectively communicate with various teams and stakeholders, escalate technical and managerial issues at the right time and resolve conflicts.
· Peer review work. Actively mentor more junior members of the team, improving their skills, their knowledge of our systems and their ability to get things done.
Manage AWS resources including EC2, RDS, Redshift, Kinesis, EMR, Lambda etc.

Basic Qualifications

· 1+ years of experience as a Data Engineer or in a similar role
· Experience with data warehousing, and building ETL pipelines
· Experience in SQL
· Bachelor's degree or higher in a quantitative/technical field (e.g. Computer Science, Statistics, Engineering).
· 3+ years of relevant experience in one of the following areas: Data engineering, database engineering, business intelligence or business analytics.
· 3+ years of hands-on experience in writing complex, highly-optimized SQL queries across large data sets.
· 2+ years of experience in scripting languages like Python etc.
· Demonstrated strength in data modeling, ETL development, and Data warehousing.
· Experience with AWS services including S3, Redshift, EMR and RDS.
· Experience with Big Data Technologies (Hadoop, Hive, Hbase, Pig, Spark, etc.)
· Experience in working and delivering end-to-end projects independently.
· Knowledge of distributed systems as it pertains to data storage and computing


Preferred Qualifications

· Proven success in communicating with users, other technical teams, and senior management to collect requirements, describe data modeling decisions and data engineering strategy
· Experience providing technical leadership and mentoring other engineers for best practices on data engineering
· Knowledge of software engineering best practices across the development lifecycle, including agile methodologies, coding standards, code reviews, source management, build processes, testing, and operations

Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. We welcome applications from all members of society irrespective of age, sex, disability, sexual orientation, race, religion or belief

·",Data Engineer I,Hyderabad,4.3,$10+ billion (USD),"INR  14,39,361",Information Technology,10000+ Employees,Company - Public
